time_log,pair,img_name_1h,img_name_4h,acc_1h,acc_4h,open_1h,high_1h,low_1h,close_1h,open_4h,high_4h,low_4h,close_4h
20220124000000,EURCHF,C:\Users\Administrator\Desktop\Trade_1005\Images_1h\EURCHF_20220124060000_100577.jpg,C:\Users\Administrator\Desktop\Trade_1005\Images_4h\EURCHF_20220124000000_101648.jpg,0.21812803,0.7839619,1.03517,1.03528,1.0351,1.03513,1.03426,1.03514,1.0336,1.03508
20220124000000,EURGBP,C:\Users\Administrator\Desktop\Trade_1005\Images_1h\EURGBP_20220124060000_100858.jpg,C:\Users\Administrator\Desktop\Trade_1005\Images_4h\EURGBP_20220124000000_100883.jpg,0.49070665,0.169081,0.83565,0.83574,0.83557,0.83565,0.83663,0.83713,0.8359,0.83592
20220124000000,EURJPY,C:\Users\Administrator\Desktop\Trade_1005\Images_1h\EURJPY_20220124060000_101186.jpg,C:\Users\Administrator\Desktop\Trade_1005\Images_4h\EURJPY_20220124000000_102268.jpg,0.3079412,0.4946112,128.986,129.06,128.986,129.053,128.935,129.152,128.855,129.112
20220124000000,EURNZD,C:\Users\Administrator\Desktop\Trade_1005\Images_1h\EURNZD_20220121210000_101407.jpg,C:\Users\Administrator\Desktop\Trade_1005\Images_4h\EURNZD_20220124000000_101568.jpg,0.5643423,0.23839875,1.68762,1.68966,1.68706,1.68927,1.68937,1.69008,1.68624,1.68758
20220124000000,EURUSD,C:\Users\Administrator\Desktop\Trade_1005\Images_1h\EURUSD_20220124060000_100601.jpg,C:\Users\Administrator\Desktop\Trade_1005\Images_4h\EURUSD_20220124000000_101609.jpg,0.38839132,0.36981776,1.13283,1.13307,1.13274,1.1329,1.13428,1.13443,1.1332,1.13363
20220124000000,GBPAUD,C:\Users\Administrator\Desktop\Trade_1005\Images_1h\GBPAUD_20220124060000_100857.jpg,C:\Users\Administrator\Desktop\Trade_1005\Images_4h\GBPAUD_20220124000000_101239.jpg,0.33091164,0.2179607,1.8875199999999999,1.8884400000000001,1.88685,1.88819,1.8879299999999999,1.8885,1.88543,1.8877000000000002
20220124000000,GBPCAD,C:\Users\Administrator\Desktop\Trade_1005\Images_1h\GBPCAD_20220121210000_100527.jpg,C:\Users\Administrator\Desktop\Trade_1005\Images_4h\GBPCAD_20220124000000_101311.jpg,0.29636604,0.048003368,1.7027,1.7041,1.70242,1.70387,1.70477,1.70507,1.70241,1.70343
20220124000000,GBPCHF,C:\Users\Administrator\Desktop\Trade_1005\Images_1h\GBPCHF_20220124060000_101290.jpg,C:\Users\Administrator\Desktop\Trade_1005\Images_4h\GBPCHF_20220124000000_102113.jpg,0.1781952,0.5536094,1.2386,1.2388,1.2385,1.23861,1.2352400000000001,1.23822,1.2349700000000001,1.23811
20220124000000,GBPJPY,C:\Users\Administrator\Desktop\Trade_1005\Images_1h\GBPJPY_20220124060000_101400.jpg,C:\Users\Administrator\Desktop\Trade_1005\Images_4h\GBPJPY_20220124000000_102467.jpg,0.2270578,0.07320899,154.325,154.416,154.323,154.406,154.042,154.47,153.915,154.422
20220124000000,GBPNZD,C:\Users\Administrator\Desktop\Trade_1005\Images_1h\GBPNZD_20220121210000_100956.jpg,C:\Users\Administrator\Desktop\Trade_1005\Images_4h\GBPNZD_20220124000000_101475.jpg,0.5676461,0.25293675,2.01758,2.01902,2.01699,2.01877,2.01712,2.0204,2.01483,2.01852
20220124000000,GBPUSD,C:\Users\Administrator\Desktop\Trade_1005\Images_1h\GBPUSD_20220121210000_100859.jpg,C:\Users\Administrator\Desktop\Trade_1005\Images_4h\GBPUSD_20220124000000_101501.jpg,0.34866074,0.4087607,1.3562,1.35655,1.35525,1.3553600000000001,1.35517,1.35591,1.35445,1.35591
20220124000000,NZDJPY,C:\Users\Administrator\Desktop\Trade_1005\Images_1h\NZDJPY_20220124060000_101780.jpg,C:\Users\Administrator\Desktop\Trade_1005\Images_4h\NZDJPY_20220124000000_103405.jpg,0.3613794,0.8178642,76.463,76.534,76.461,76.532,76.282,76.499,76.238,76.486
20220124000000,NZDCAD,C:\Users\Administrator\Desktop\Trade_1005\Images_1h\NZDCAD_20220124060000_100931.jpg,C:\Users\Administrator\Desktop\Trade_1005\Images_4h\NZDCAD_20220124000000_102263.jpg,0.43583107,0.26957986,0.84352,0.84371,0.84329,0.84363,0.84407,0.84495,0.84293,0.8437
20220124000000,NZDCHF,C:\Users\Administrator\Desktop\Trade_1005\Images_1h\NZDCHF_20220121210000_101761.jpg,C:\Users\Administrator\Desktop\Trade_1005\Images_4h\NZDCHF_20220124000000_102817.jpg,0.119840994,0.36179417,0.6123,0.61256,0.61163,0.61179,0.61203,0.61325,0.6111,0.61314
20220124000000,NZDUSD,C:\Users\Administrator\Desktop\Trade_1005\Images_1h\NZDUSD_20220124060000_101518.jpg,C:\Users\Administrator\Desktop\Trade_1005\Images_4h\NZDUSD_20220124000000_102783.jpg,0.4041836,0.38188103,0.67152,0.67195,0.67151,0.67182,0.67143,0.67207,0.67028,0.67155
20220124000000,USDCAD,C:\Users\Administrator\Desktop\Trade_1005\Images_1h\USDCAD_20220121210000_101049.jpg,C:\Users\Administrator\Desktop\Trade_1005\Images_4h\USDCAD_20220124000000_101073.jpg,0.75352913,0.29262784,1.25542,1.25725,1.25528,1.25712,1.25757,1.25797,1.25601,1.25628
20220124000000,USDCHF,C:\Users\Administrator\Desktop\Trade_1005\Images_1h\USDCHF_20220124060000_100809.jpg,C:\Users\Administrator\Desktop\Trade_1005\Images_4h\USDCHF_20220124000000_101682.jpg,0.14941671,0.1410091,0.91377,0.91385,0.91353,0.91367,0.91164,0.91329,0.91128,0.91307
20220124000000,USDJPY,C:\Users\Administrator\Desktop\Trade_1005\Images_1h\USDJPY_20220124060000_100833.jpg,C:\Users\Administrator\Desktop\Trade_1005\Images_4h\USDJPY_20220124000000_101751.jpg,0.3769742,0.62784696,113.856,113.914,113.85,113.905,113.645,113.938,113.607,113.886
